_id,_class,_origin,date,main.humidity,main.temp,main.pressure,rain.1h,snow.1h,weather.main,weather.icon,wind.speed,apiaryName,apiaryId
5e75a63adc300518be1783f6,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T04:29:30.000Z,93,7.27,1013,0,0,Clouds,03n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e75b4b3dc300519c49b770e,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T05:31:15.000Z,100,6.86,1012,0,0,Clouds,03d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e75c2cadc30051b05e0f10d,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T06:31:22.000Z,100,9.34,1012,0,0,Clouds,04d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e75d0dcdc30051c0425b344,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T07:31:24.000Z,87,11.69,1012,0,0,Clouds,04d,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e75deebdc30051d00bfbb0e,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T08:31:23.000Z,67,14.19,1012,0,0,Clouds,04d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e75ecfcdc30051defc20ed1,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T09:31:24.000Z,63,15.97,1012,0,0,Clouds,04d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e75fb03dc30051f09382b85,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T10:31:15.000Z,55,17.25,1012,0,0,Clouds,04d,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e7608acdc300520e1e92100,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T11:29:32.000Z,52,18.26,1011,0,0,Clouds,04d,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e761722dc300522a02acb45,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T12:31:14.000Z,59,18.82,1011,0,0,Clouds,04d,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e762556dc30052460101ce8,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T13:31:50.000Z,59,19.28,1010,0,0,Clouds,04d,3.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e76334bdc300525d25ef9b9,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T14:30:17.000Z,55,19.35,1009,0,0,Clouds,04d,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e764165dc300527186bd484,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T15:31:33.000Z,55,19.26,1009,0,0,Clouds,04d,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e764f6cdc300528929b67f8,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T16:30:15.000Z,59,18.52,1009,0,0,Clouds,04d,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e765d8adc30052a5c99ae51,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T17:31:37.000Z,59,16.62,1009,0,0,Clouds,04n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e766b91dc30052b82c50013,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T18:31:28.000Z,67,15.19,1010,0,0,Clouds,04n,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e76799fdc30052cf7edf199,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T19:31:27.000Z,76,13.76,1010,,0,Rain,10n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e7687b2dc30052de5b15dfb,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T20:31:30.000Z,76,12.56,1010,,0,Rain,10n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e7695b8dc30052f24993c34,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T21:31:20.000Z,81,10.73,1011,0,0,Clouds,04n,0.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e76a3cddc300530935d3796,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T22:31:25.000Z,87,9.54,1011,0,0,Clouds,04n,1.07,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e76b1dedc300531b93ce88b,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-21T23:30:15.000Z,87,8.9,1010,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e76c064dc300532dbaa4f7b,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T00:30:14.000Z,93,8.25,1011,0,0,Clouds,02n,0.58,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e76cdf3dc300533f1926cfa,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T01:30:14.000Z,93,7.71,1011,0,0,Clouds,02n,0.58,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e76dc0bdc30053507f7ee6e,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T02:31:23.000Z,100,7.81,1011,0,0,Clouds,02n,2.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e76ea0edc300536413fdd62,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T03:31:10.000Z,93,7.96,1011,0,0,Clouds,02n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e76f786dc300538747f3560,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T04:28:38.000Z,93,7.58,1011,0,0,Clouds,04n,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e770635dc30053a0a446517,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T05:31:17.000Z,100,6.9,1011,0,0,Clouds,04d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e77144cdc30053b1596287e,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T06:31:23.000Z,100,7.8,1012,0,0,Clouds,02d,1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e772258dc30053c2e59042f,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T07:31:19.000Z,100,10.2,1012,0,0,Clouds,02d,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e773069dc30053dcbcbc576,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T08:31:21.000Z,100,11.4,1013,0,0,Clouds,04d,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e773e8fdc30053eb7d074f7,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T09:30:14.000Z,93,12.58,1013,0,0,Clouds,04d,3.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e774c90dc30053fce272bf7,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T10:31:28.000Z,87,14.55,1013,0,0,Clouds,04d,3.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e775a43dc3005412519117d,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T11:29:55.000Z,82,15.18,1013,0,0,Clouds,04d,4.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e7768badc3005422fe89193,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T12:31:38.000Z,72,16.15,1013,0,0,Clouds,03d,6.2,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e7776bedc3005437b03b276,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T13:31:26.000Z,67,16.39,1013,0,0,Clouds,02d,4.1,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e7784cbdc300544aa1f91e1,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T14:31:23.000Z,72,15.78,1013,0,0,Clouds,04d,4.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e7792dedc300545a0ba8824,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T15:30:25.000Z,71,15.43,1013,0,0,Clouds,04d,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e77a180dc300546ccc8ac7c,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T16:30:16.000Z,62,15.16,1013,0,0,Clouds,04d,2.6,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
5e77aefbdc300547d7916c7a,<class 'fun4hourlyCurrentWeather.CurrentHourlyWeather'>,OpenWeatherMap,2020-03-22T17:26:45.000Z,67,13.33,1014,0,0,Clouds,04n,1.5,Gelos,UjpRybCZ2IXFOf8hx4dJGo9PnH0Qs5Bc
