ID OMM station,Date,Pression au niveau mer,Variation de pression en 3 heures,Type de tendance barométrique,Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Température,Point de rosée,Humidité,Visibilité horizontale,Temps présent,Temps passé 1,Temps passé 2,Nebulosité totale,Nébulosité  des nuages de l' étage inférieur,Hauteur de la base des nuages de l'étage inférieur,Type des nuages de l'étage inférieur,Type des nuages de l'étage moyen,Type des nuages de l'étage supérieur,Pression station,Niveau barométrique,Géopotentiel,Variation de pression en 24 heures,Température minimale sur 12 heures,Température minimale sur 24 heures,Température maximale sur 12 heures,Température maximale sur 24 heures,Température minimale du sol sur 12 heures,Méthode de mesure Température du thermomètre mouillé,Température du thermomètre mouillé,Rafale sur les 10 dernières minutes,Rafales sur une période,Periode de mesure de la rafale,Etat du sol,Hauteur totale de la couche de neige, glace, autre au sol,Hauteur de la neige fraîche,Periode de mesure de la neige fraiche,Précipitations dans la dernière heure,Précipitations dans les 3 dernières heures,Précipitations dans les 6 dernières heures,Précipitations dans les 12 dernières heures,Précipitations dans les 24 dernières heures,Phénomène spécial 1,Phénomène spécial 2,Phénomène spécial 3,Phénomène spécial 4,Nébulosité couche nuageuse 1,Type nuage 1,Hauteur de base 1,Nébulosité couche nuageuse 2,Type nuage 2,Hauteur de base 2,Nébulosité couche nuageuse 3,Type nuage 3,Hauteur de base 3,Nébulosité couche nuageuse 4,Type nuage 4,Hauteur de base 4,Coordonnees,Nom,Type de tendance barométrique,Temps passé 1,Temps présent,Température (°C),Température minimale sur 12 heures (°C),Température minimale sur 24 heures (°C),Température maximale sur 12 heures (°C),Température maximale sur 24 heures (°C),Température minimale du sol sur 12 heures (en °C),Altitude,Longitude,Latitude,communes (name),communes (code),EPCI (name),EPCI (code),department (name),department (code),region (name),region (code),mois_de_l_annee
7621,2021-01-01T01:00:00+01:00,100940,20,0,250,2,277.65,276.45,92,60000,0,,,100,8,450,,,,96550,,,-390,,,,,277.85,,,3.1,4.5,-10,2,0,,,-0.1,0.4,2.2,2.4,2.4,,,,,1,,300,7,,450,8,,690,,,,43.188,0,TARBES-OSSUN,0,,0,4.5,,,,,4.70000000000005,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-01T04:00:00+01:00,100930,-30,6,300,1.4,276.45,275.75,95,58450,0,,,100,7,250,,,,96520,,,-290,,,,,276.75,,,2.7,4.8,-10,1,0,,,0,0,0.4,2.4,2.4,,,,,7,,240,8,,4080,,,,,,,43.188,0,TARBES-OSSUN,6,,0,3.30000000000001,,,,,3.60000000000002,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-01T07:00:00+01:00,100910,-20,5,250,2.5,276.35,275.15,92,41630,0,,,100,8,250,,,,96500,,,-200,276.25,,280.25,,276.75,,,4,4.6,-10,1,0,,,0,0,0,2.2,2.4,,,,,7,,240,8,,1380,,,,,,,43.188,0,TARBES-OSSUN,5,,0,3.20000000000005,3.10000000000002,,7.10000000000002,,3.60000000000002,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-01T10:00:00+01:00,100940,40,0,240,2.8,276.65,275.75,94,60000,0,,,100,8,150,,,,96540,,,-110,,,,,276.75,,,4.6,4.6,-10,1,,,,-0.1,-0.1,-0.1,0.4,2.4,,,,,8,,180,,,,,,,,,,43.188,0,TARBES-OSSUN,0,,0,3.5,,,,,3.60000000000002,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-01T13:00:00+01:00,100790,-110,8,280,4.5,279.35,275.45,76,47470,0,,,,1,450,,,,96430,,,-30,,,,,276.75,,,6.9,7.6,-10,0,0,,,0,0,-0.1,-0.1,2.4,,,,,1,,510,,,,,,,,,,43.188,0,TARBES-OSSUN,8,,0,6.20000000000005,,,,,3.60000000000002,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-01T16:00:00+01:00,100680,-90,5,290,1.5,279.85,274.55,69,60000,0,,,,1,800,,,,96340,,,-20,,,,,276.95,,,3.1,5,-10,0,0,,,0,0,0,-0.1,2.4,,,,,1,,960,4,,1860,,,,,,,43.188,0,TARBES-OSSUN,5,,0,6.70000000000005,,,,,3.80000000000001,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-01T19:00:00+01:00,100810,70,3,300,5.1,276.65,275.05,89,60000,0,,,100,7,450,,,,96410,,,-20,276.25,,281.05,,277.15,,,7.2,7.2,-10,0,0,,,0,0,0,-0.1,2.2,,,,,4,,390,5,,540,6,,750,,,,43.188,0,TARBES-OSSUN,3,,0,3.5,3.10000000000002,,7.90000000000003,,4,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-01T22:00:00+01:00,100920,80,1,140,3,274.95,274.05,94,60000,0,,,100,8,1250,,,,96490,,,-40,,,,,276.65,,,4.3,4.3,-10,2,0,,,0.4,1.4,1.4,1.4,1.8,,,,,8,,1200,,,,,,,,,,43.188,0,TARBES-OSSUN,1,,0,1.80000000000001,,,,,3.5,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-02T01:00:00+01:00,100930,0,5,170,1,274.45,273.85,96,33570,0,,,100,8,2250,,,,96490,,,-60,,,,,276.55,,,1.3,1.7,-10,,,,,0,0,1.4,1.4,1.4,,,,,8,,2160,,,,,,,,,,43.188,0,TARBES-OSSUN,5,,0,1.30000000000001,,,,,3.40000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-02T04:00:00+01:00,101010,80,3,250,0.6,274.55,274.25,98,19830,0,,,100,8,450,,,,96570,,,50,,,,,276.55,,,1.3,1.4,-10,1,0,,,0,0,0,1.4,1.4,,,,,5,,450,6,,600,8,,1020,,,,43.188,0,TARBES-OSSUN,3,,0,1.40000000000003,,,,,3.40000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-02T07:00:00+01:00,101110,100,3,240,0.5,274.85,274.55,98,9360,0,,,100,7,450,,,,96670,,,170,274.35,,276.55,,276.55,,,1,1.2,-10,2,0,,,-0.1,-0.1,-0.1,1.4,1.4,,,,,7,,300,8,,2040,,,,,,,43.188,0,TARBES-OSSUN,3,,0,1.70000000000005,1.20000000000005,,3.40000000000003,,3.40000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-02T10:00:00+01:00,101410,280,3,350,4.5,274.55,274.45,99,300,45,,,101,9,30,,,,96950,,,410,,,,,276.35,,,6.5,6.5,-10,2,0,,,0.2,0.4,0.4,0.4,1.8,,,,,0,0,,,,,,,,,,,43.188,0,TARBES-OSSUN,3,,45,1.40000000000003,,,,,3.20000000000005,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-02T13:00:00+01:00,101650,190,1,290,4.2,272.35,271.55,94,10990,0,,,100,8,150,,,,97140,,,710,,,,,274.95,,,7.1,7.7,-10,0,0,,,0,0,0.4,0.4,1.8,,,,,8,,180,,,,,,,,,,43.188,0,TARBES-OSSUN,1,,0,-0.799999999999955,,,,,1.80000000000001,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-02T16:00:00+01:00,101660,20,3,270,4.5,272.45,271.05,90,16080,0,,,100,8,250,,,,97160,,,820,,,,,274.85,,,8.1,8.4,-10,0,0,,,0,0,0,0.4,1.8,,,,,8,,240,,,,,,,,,,43.188,0,TARBES-OSSUN,3,,0,-0.699999999999989,,,,,1.70000000000005,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-02T19:00:00+01:00,101800,130,3,270,3.4,272.25,270.05,85,21920,0,,,100,8,800,,,,97290,,,880,272.15,,275.15,,274.05,,,5.3,8.2,-10,0,0,,,0,0,0,0.4,1.8,,,,,8,,660,,,,,,,,,,43.188,0,TARBES-OSSUN,3,,0,-0.899999999999977,-1,,2,,0.900000000000034,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-02T22:00:00+01:00,101890,80,1,210,4.4,272.45,270.35,86,20400,0,,,100,8,1250,,,,97370,,,880,,,,,273.95,,,6.1,6.3,-10,0,0,,,0,0,0,0,0.4,,,,,8,,1200,,,,,,,,,,43.188,0,TARBES-OSSUN,1,,0,-0.699999999999989,,,,,0.800000000000011,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-03T01:00:00+01:00,101830,-80,8,200,3.4,271.05,268.55,83,28220,0,,,,0,,,,,97290,,,800,,,,,273.55,,,4.1,5.9,-10,0,0,,,0,0,0,0,0.4,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,8,,0,-2.09999999999997,,,,,0.400000000000034,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-03T04:00:00+01:00,101700,-110,8,200,3.4,271.65,269.15,83,46220,0,,,100,3,1250,,,,97180,,,610,,,,,272.75,,,4.9,4.9,-10,,0,,,0,0,0,0,0.4,,,,,3,,1260,8,,1560,,,,,,,43.188,0,TARBES-OSSUN,8,,0,-1.5,,,,,-0.399999999999977,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-03T07:00:00+01:00,101540,-140,6,160,3.1,272.25,267.85,72,60000,0,,,,4,1250,,,,97040,,,370,269.65,,272.75,,272.75,,,4.3,4.7,-10,0,0,,,0,0,0,0,0.4,,,,,4,,1200,,,,,,,,,,43.188,0,TARBES-OSSUN,6,,0,-0.899999999999977,-3.5,,-0.399999999999977,,-0.399999999999977,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-03T10:00:00+01:00,101530,-10,6,50,0.7,272.45,269.05,78,52760,0,,,,1,1750,,,,97030,,,80,,,,,272.65,,,1.2,2.4,-10,0,0,,,0,0,0,0,0,,,,,1,,1620,,,,,,,,,,43.188,0,TARBES-OSSUN,6,,0,-0.699999999999989,,,,,-0.5,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-03T13:00:00+01:00,101290,-120,8,220,0.9,279.25,269.35,49,46240,0,,,,0,,,,,96910,,,-230,,,,,272.65,,,2,2,-10,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,8,,0,6.10000000000002,,,,,-0.5,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-03T16:00:00+01:00,101120,-160,6,20,1.6,279.35,271.45,57,39680,0,,,,0,,,,,96750,,,-410,,,,,272.65,,,2.5,2.9,-10,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,6,,0,6.20000000000005,,,,,-0.5,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-03T19:00:00+01:00,101190,-20,5,210,1.4,274.05,271.95,86,35190,0,,,100,8,1750,,,,96730,,,-560,268.55,,280.15,,272.65,,,2,2.7,-10,0,0,,,0,0,0,0,0,,,,,8,,1800,,,,,,,,,,43.188,0,TARBES-OSSUN,5,,0,0.900000000000034,-4.59999999999997,,7,,-0.5,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-03T22:00:00+01:00,101200,30,0,170,0.8,275.15,272.85,85,17580,0,,,100,7,800,,,,96760,,,-610,,,,,273.15,,,2.6,2.6,-10,,,,,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,2,,690,6,,990,7,,1170,,,,43.188,0,TARBES-OSSUN,0,,0,2,,,,,0,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-04T01:00:00+01:00,101160,-80,8,180,2.4,272.55,271.15,90,23110,0,,,,3,800,,,,96680,,,-610,,,,,274.85,,,3.1,3.2,-10,0,0,,,0,-0.1,-0.1,-0.1,-0.1,,,,,3,,720,4,,5220,,,,,,,43.188,0,TARBES-OSSUN,8,,0,-0.599999999999966,,,,,1.70000000000005,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-04T04:00:00+01:00,101120,-60,6,180,1.9,271.35,269.35,86,38840,0,,,,0,,,,,96620,,,-560,,,,,274.05,,,2.4,2.9,-10,0,0,,,0,0,-0.1,-0.1,-0.1,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,6,,0,-1.79999999999995,,,,,0.900000000000034,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-04T07:00:00+01:00,101050,-50,6,160,2.2,272.15,270.55,89,52210,0,,,100,1,800,,,,96570,,,-470,270.75,,275.25,,273.35,,,3.1,3.5,-10,0,0,,,0,0,0,-0.1,-0.1,,,,,1,,810,5,,1920,8,,2220,,,,43.188,0,TARBES-OSSUN,6,,0,-1,-2.39999999999998,,2.10000000000002,,0.200000000000045,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-04T10:00:00+01:00,101010,-10,5,40,1.1,273.85,271.25,83,32610,0,,,,1,1750,,,,96560,,,-470,,,,,273.35,,,2,2.2,-10,0,0,,,0,0,0,-0.1,-0.1,,,,,1,,1920,,,,,,,,,,43.188,0,TARBES-OSSUN,5,,0,0.700000000000046,,,,,0.200000000000045,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-04T13:00:00+01:00,100850,-80,8,310,2.3,278.55,272.25,64,46430,0,,,100,8,1750,,,,96480,,,-430,,,,,273.35,,,3.8,3.8,-10,0,0,,,0,0,0,0,-0.1,,,,,1,,1860,5,,2160,8,,2460,,,,43.188,0,TARBES-OSSUN,8,,0,5.40000000000003,,,,,0.200000000000045,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-04T16:00:00+01:00,100900,10,3,100,1.4,276.15,273.85,85,52120,0,,,100,7,250,,,,96490,,,-260,,,,,273.35,,,2.8,4.5,-10,,,,,0,-0.1,-0.1,-0.1,-0.1,,,,,3,,270,7,,1260,7,,1440,,,,43.188,0,TARBES-OSSUN,3,,0,3,,,,,0.200000000000045,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-04T19:00:00+01:00,101030,90,3,150,1.8,273.85,273.45,97,5030,71,,,100,8,150,,,,96580,,,-150,271.85,,278.75,,274.15,,,2.6,3.7,-10,2,0,,,1.4,2.2,2.2,2.2,2.2,,,,,2,,150,3,,330,6,,570,,,,43.188,0,TARBES-OSSUN,3,,71,0.700000000000046,-1.29999999999995,,5.60000000000002,,1,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-04T22:00:00+01:00,101130,100,1,250,3.3,274.15,273.55,96,18000,0,,,100,8,150,,,,96680,,,-80,,,,,275.05,,,4.9,5,-10,,,,,0,-0.1,2.2,2.2,2.2,,,,,8,,150,,,,,,,,,,43.188,0,TARBES-OSSUN,1,,0,1,,,,,1.90000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-05T01:00:00+01:00,101180,50,1,250,2.1,274.25,273.65,96,13870,0,,,100,8,150,,,,96730,,,50,,,,,275.55,,,3.8,4.7,-10,2,0,,,-0.1,-0.1,-0.1,2.2,2.2,,,,,7,,150,8,,330,,,,,,,43.188,0,TARBES-OSSUN,1,,0,1.10000000000002,,,,,2.40000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-05T04:00:00+01:00,101180,-10,0,150,1.8,273.85,273.15,95,14440,0,,,100,6,250,,,,96720,,,100,,,,,275.55,,,2.7,2.7,-10,5,0,,,0,-0.1,-0.1,2.2,2.2,,,,,1,,210,5,,1080,6,,1260,,,,43.188,0,TARBES-OSSUN,0,,0,0.700000000000046,,,,,2.40000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-05T07:00:00+01:00,101160,-20,5,200,0.5,273.75,273.45,98,3150,68,,,100,8,80,,,,96700,,,130,273.55,,274.45,,275.45,,,1.1,1.7,-10,1,0,,,-0.1,-0.1,-0.1,-0.1,2.2,,,,,7,,60,8,,1320,,,,,,,43.188,0,TARBES-OSSUN,5,,68,0.600000000000023,0.400000000000034,,1.30000000000001,,2.30000000000001,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-05T10:00:00+01:00,101290,130,1,230,3.1,273.95,273.65,98,5950,71,,,100,8,150,,,,96830,,,270,,,,,275.15,,,5.2,5.2,-10,2,0,,,-0.1,0.4,0.4,0.4,2.6,,,,,8,,120,,,,,,,,,,43.188,0,TARBES-OSSUN,1,,71,0.800000000000011,,,,,2,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-05T13:00:00+01:00,101380,70,0,350,2.8,273.25,272.95,98,1190,73,,,100,8,150,,,,96900,,,420,,,,,275.15,,,4.3,4.4,-10,2,0,,,0.6,0.6,1,1,3.2,,,,,5,,120,8,,300,,,,,,,43.188,0,TARBES-OSSUN,0,,73,0.100000000000023,,,,,2,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-05T16:00:00+01:00,101360,0,5,300,1,274.25,272.05,85,13920,0,,,100,8,450,,,,96900,,,410,,,,,275.15,,,1.8,4.1,-10,1,0,,,0,0.2,0.8,1.2,3.4,,,,,3,,480,5,,690,8,,990,,,,43.188,0,TARBES-OSSUN,5,,0,1.10000000000002,,,,,2,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-05T19:00:00+01:00,101440,70,2,240,1.7,273.95,272.45,90,9590,0,,,100,8,800,,,,96970,,,390,273.05,,274.45,,275.15,,,2.3,3.2,-10,0,0,,,0,0,0.2,1.2,1.2,,,,,8,,780,,,,,,,,,,43.188,0,TARBES-OSSUN,2,,0,0.800000000000011,-0.099999999999966,,1.30000000000001,,2,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-05T22:00:00+01:00,101550,100,1,310,1.4,273.65,272.65,93,9660,0,,,100,8,800,,,,97070,,,390,,,,,275.25,,,2.1,3.1,-10,0,0,,,0,0,0,0.8,1.2,,,,,8,,600,,,,,,,,,,43.188,0,TARBES-OSSUN,1,,0,0.5,,,,,2.10000000000002,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-06T01:00:00+01:00,101540,-10,8,350,0.8,273.35,272.35,93,7270,0,,,100,8,800,,,,97060,,,330,,,,,275.45,,,1.4,2,-10,0,0,,,0,0,0,0.2,1.2,,,,,8,,750,,,,,,,,,,43.188,0,TARBES-OSSUN,8,,0,0.200000000000045,,,,,2.30000000000001,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-06T04:00:00+01:00,101590,40,2,0,0,273.25,272.15,92,9860,0,,,100,8,450,,,,97100,,,380,,,,,275.55,,,0,0.9,-10,0,0,,,0,0,0,0,1.2,,,,,8,,570,,,,,,,,,,43.188,0,TARBES-OSSUN,2,,0,0.100000000000023,,,,,2.40000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-06T07:00:00+01:00,101570,-20,5,190,2,272.85,271.15,88,20330,0,,,100,8,800,,,,97080,,,380,272.85,,274.15,,275.15,,,3.3,3.6,-10,0,0,,,0,0,0,0,1.2,,,,,8,,750,,,,,,,,,,43.188,0,TARBES-OSSUN,5,,0,-0.299999999999954,-0.299999999999954,,1,,2,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-06T10:00:00+01:00,101750,170,3,170,3.5,273.15,269.45,76,37170,0,,,,0,,,,,97250,,,420,,,,,274.55,,,4.9,4.9,-10,0,0,,,0,0,0,0,0.8,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,3,,0,0,,,,,1.40000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-06T13:00:00+01:00,101560,-100,8,100,2.1,278.15,268.55,50,51150,0,,,,0,,,,,97150,,,250,,,,,274.55,,,3.5,4.2,-10,0,0,,,0,0,0,0,0.2,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,8,,0,5,,,,,1.40000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-06T16:00:00+01:00,101570,10,3,350,2.1,278.25,269.65,54,47530,0,,,,0,,,,,97160,,,260,,,,,274.55,,,3.5,3.8,-10,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,3,,0,5.10000000000002,,,,,1.40000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-06T19:00:00+01:00,101750,110,3,50,2,274.25,269.95,73,16500,0,,,,0,,,,,97270,,,300,271.45,,278.35,,274.55,,,2.6,2.8,-10,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,3,,0,1.10000000000002,-1.69999999999999,,5.20000000000005,,1.40000000000003,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-06T22:00:00+01:00,101850,30,1,360,0.5,270.05,268.75,91,11580,0,,,,0,,,,,97300,,,230,,,,,272.75,,,1.1,2.7,-10,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,1,,0,-3.09999999999997,,,,,-0.399999999999977,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-07T01:00:00+01:00,101810,-80,6,220,1.3,268.05,267.05,93,8180,0,,,,0,,,,,97220,,,160,,,,,271.55,,,1.7,2.2,-10,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,6,,0,-5.09999999999997,,,,,-1.59999999999997,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-07T04:00:00+01:00,101750,-40,8,170,1.5,268.65,266.85,87,39570,0,,,,0,,,,,97180,,,80,,,,,271.15,,,2.2,2.3,-10,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,8,,0,-4.5,,,,,-2,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-07T07:00:00+01:00,101700,-60,6,170,2,268.05,266.65,90,57040,0,,,,0,,,,,97120,,,40,267.05,,274.25,,270.95,,,2.4,2.4,-10,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,43.188,0,TARBES-OSSUN,6,,0,-5.09999999999997,-6.09999999999997,,1.10000000000002,,-2.19999999999999,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-07T10:00:00+01:00,101820,140,3,170,0.8,269.75,268.15,89,30610,0,,,,3,6300,,,,97260,,,10,,,,,270.75,,,2.7,2.7,-10,0,0,,,0,0,0,0,0,,,,,3,,6300,3,,7020,,,,,,,43.188,0,TARBES-OSSUN,3,,0,-3.39999999999998,,,,,-2.39999999999998,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-07T13:00:00+01:00,101670,-90,8,350,1.7,272.95,270.55,84,14240,0,,,90,7,6000,,,,97170,,,20,,,,,270.75,,,2.9,4,-10,0,0,,,0,0,0,0,0,,,,,3,,6000,7,,6600,,,,,,,43.188,0,TARBES-OSSUN,8,,0,-0.199999999999989,,,,,-2.39999999999998,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-07T16:00:00+01:00,101620,-20,5,40,1.5,274.45,270.15,73,22230,0,,,90,7,5880,,,,97150,,,-10,,,,,270.75,,,3.1,4.3,-10,0,0,,,0,0,0,0,0,,,,,7,,5880,,,,,,,,,,43.188,0,TARBES-OSSUN,5,,0,1.30000000000001,,,,,-2.39999999999998,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
7621,2021-01-07T19:00:00+01:00,101870,170,1,210,0.9,270.55,269.55,93,8710,0,,,,2,6060,,,,97320,,,50,266.85,,275.15,,270.75,,,1.4,2.4,-10,0,0,,,0,0,0,0,0,,,,,2,,6060,,,,,,,,,,43.188,0,TARBES-OSSUN,1,,0,-2.59999999999997,-6.29999999999995,,2,,-2.39999999999998,360,0,43.188,Louey,65284,CA Tarbes-Lourdes-Pyrénées,200069300,Hautes-Pyrénées,65,Occitanie,76,1,
